127.0.0.1, 2018-05-28 22:06:47, GET, /welcome/static/css/calendar.css, HTTP/1.1, 200, 0.001956
127.0.0.1, 2018-05-28 22:06:47, GET, /welcome/static/css/web2py-bootstrap4.css, HTTP/1.1, 200, 0.032192
127.0.0.1, 2018-05-28 22:06:47, GET, /welcome/static/js/calendar.js, HTTP/1.1, 200, 0.041173
127.0.0.1, 2018-05-28 22:06:47, GET, /welcome/static/js/modernizr-2.8.3.min.js, HTTP/1.1, 200, 0.042983
127.0.0.1, 2018-05-28 22:06:47, GET, /welcome/static/js/web2py-bootstrap4.js, HTTP/1.1, 200, 0.001956
127.0.0.1, 2018-05-28 22:06:47, GET, /welcome/static/js/share.js, HTTP/1.1, 200, 0.001159
127.0.0.1, 2018-05-28 22:06:47, GET, /welcome/static/js/web2py.js, HTTP/1.1, 200, 0.083598
127.0.0.1, 2018-05-28 22:06:47, GET, /welcome/static/js/bootstrap.min.js, HTTP/1.1, 200, 0.056703
127.0.0.1, 2018-05-28 22:06:47, GET, /welcome/static/css/bootstrap.min.css, HTTP/1.1, 200, 0.089473
127.0.0.1, 2018-05-28 22:06:47, GET, /welcome/static/js/jquery.js, HTTP/1.1, 200, 0.096096
127.0.0.1, 2018-05-28 22:06:47, GET, /welcome/static/images/facebook.png, HTTP/1.1, 200, 0.033281
127.0.0.1, 2018-05-28 22:06:47, GET, /welcome/static/images/twitter.png, HTTP/1.1, 200, 0.034175
127.0.0.1, 2018-05-28 22:06:47, GET, /welcome/static/images/gplus-32.png, HTTP/1.1, 200, 0.050898
127.0.0.1, 2018-05-28 22:08:00, GET, /start/api/get_images, HTTP/1.1, 200, 0.049551
127.0.0.1, 2018-05-28 22:08:00, GET, /start/default/index, HTTP/1.1, 200, 0.053868
127.0.0.1, 2018-05-28 22:08:01, GET, /start/api/get_images, HTTP/1.1, 200, 0.052277
127.0.0.1, 2018-05-28 22:08:13, GET, /start/api/get_images, HTTP/1.1, 200, 0.042205
127.0.0.1, 2018-05-28 22:08:13, GET, /start/default/index, HTTP/1.1, 200, 0.054691
127.0.0.1, 2018-05-28 22:08:13, GET, /start/api/get_images, HTTP/1.1, 200, 0.034796
127.0.0.1, 2018-05-28 22:08:14, GET, /start/default/index, HTTP/1.1, 200, 0.054598
127.0.0.1, 2018-05-28 22:08:14, GET, /start/api/get_images, HTTP/1.1, 200, 0.065348
127.0.0.1, 2018-05-28 22:08:26, GET, /start/default/index, HTTP/1.1, 200, 0.050462
127.0.0.1, 2018-05-28 22:08:26, GET, /start/api/get_images, HTTP/1.1, 200, 0.049538
127.0.0.1, 2018-05-28 22:08:30, POST, /start/api/add_images, HTTP/1.1, 200, 0.030392
127.0.0.1, 2018-05-28 22:08:42, GET, /start/default/index, HTTP/1.1, 200, 0.048474
127.0.0.1, 2018-05-28 22:08:42, GET, /start/api/get_images, HTTP/1.1, 200, 0.059676
127.0.0.1, 2018-05-28 22:08:42, GET, /start/api/get_images, HTTP/1.1, 200, 0.047299
127.0.0.1, 2018-05-28 22:08:47, POST, /start/api/add_images, HTTP/1.1, 200, 0.035952
127.0.0.1, 2018-05-28 22:09:29, GET, /start/default/index, HTTP/1.1, 200, 0.035989
127.0.0.1, 2018-05-28 22:09:29, GET, /start/api/get_images, HTTP/1.1, 200, 0.036563
127.0.0.1, 2018-05-28 22:09:29, GET, /start/api/get_images, HTTP/1.1, 200, 0.054077
127.0.0.1, 2018-05-28 22:09:34, POST, /start/api/add_images, HTTP/1.1, 200, 0.031199
127.0.0.1, 2018-05-28 22:09:36, GET, /start/default/index, HTTP/1.1, 200, 0.033958
127.0.0.1, 2018-05-28 22:09:36, GET, /start/api/get_images, HTTP/1.1, 200, 0.036646
127.0.0.1, 2018-05-28 22:09:37, GET, /start/api/get_images, HTTP/1.1, 200, 0.034183
127.0.0.1, 2018-05-28 22:09:54, GET, /start/default/index, HTTP/1.1, 200, 0.089491
127.0.0.1, 2018-05-28 22:09:54, GET, /start/api/get_images, HTTP/1.1, 200, 0.092864
127.0.0.1, 2018-05-28 22:09:54, GET, /start/api/get_images, HTTP/1.1, 200, 0.045047
127.0.0.1, 2018-05-28 22:09:59, POST, /start/api/add_images, HTTP/1.1, 200, 0.028589
127.0.0.1, 2018-05-28 22:10:26, GET, /start/default/index, HTTP/1.1, 200, 0.031427
127.0.0.1, 2018-05-28 22:10:26, GET, /start/api/get_images, HTTP/1.1, 200, 0.032091
127.0.0.1, 2018-05-28 22:10:27, GET, /start/api/get_images, HTTP/1.1, 200, 0.067586
127.0.0.1, 2018-05-28 22:10:40, GET, /start/default/index, HTTP/1.1, 200, 0.047252
127.0.0.1, 2018-05-28 22:10:40, GET, /start/api/get_images, HTTP/1.1, 200, 0.051120
127.0.0.1, 2018-05-28 22:10:40, GET, /start/api/get_images, HTTP/1.1, 200, 0.044436
127.0.0.1, 2018-05-28 22:10:41, GET, /start/default/index, HTTP/1.1, 200, 0.051169
127.0.0.1, 2018-05-28 22:10:41, GET, /start/api/get_images, HTTP/1.1, 200, 0.053177
127.0.0.1, 2018-05-28 22:10:41, GET, /start/static/css/stupid.css, HTTP/1.1, 304, 0.000484
127.0.0.1, 2018-05-28 22:10:41, GET, /start/static/css/custom.css, HTTP/1.1, 304, 0.001078
127.0.0.1, 2018-05-28 22:10:41, GET, /start/static/css/calendar.css, HTTP/1.1, 304, 0.000638
127.0.0.1, 2018-05-28 22:10:41, GET, /start/static/js/calendar.js, HTTP/1.1, 304, 0.002048
127.0.0.1, 2018-05-28 22:10:41, GET, /start/static/css/myapp.css, HTTP/1.1, 304, 0.001158
127.0.0.1, 2018-05-28 22:10:41, GET, /start/static/css/web2py.css, HTTP/1.1, 304, 0.000577
127.0.0.1, 2018-05-28 22:10:41, GET, /start/static/js/web2py.js, HTTP/1.1, 304, 0.003650
127.0.0.1, 2018-05-28 22:10:41, GET, /start/static/font-awesome-4.6.3/css/font-awesome.min.css, HTTP/1.1, 304, 0.000389
127.0.0.1, 2018-05-28 22:10:41, GET, /start/static/js/vue.js, HTTP/1.1, 304, 0.000427
127.0.0.1, 2018-05-28 22:10:41, GET, /start/static/js/jquery.js, HTTP/1.1, 304, 0.000975
127.0.0.1, 2018-05-28 22:10:41, GET, /start/static/js/marked.min.js, HTTP/1.1, 304, 0.000438
127.0.0.1, 2018-05-28 22:10:41, GET, /start/static/js/vue.min.js, HTTP/1.1, 304, 0.001985
127.0.0.1, 2018-05-28 22:10:41, GET, /start/static/js/default_index.js, HTTP/1.1, 200, 0.006826
127.0.0.1, 2018-05-28 22:10:41, GET, /start/static/font-awesome-4.6.3/fonts/fontawesome-webfont.woff2, HTTP/1.1, 304, 0.014337
127.0.0.1, 2018-05-28 22:10:41, GET, /start/api/get_images, HTTP/1.1, 200, 0.060681
127.0.0.1, 2018-05-28 22:10:52, GET, /start/default/index, HTTP/1.1, 200, 0.050358
127.0.0.1, 2018-05-28 22:10:52, GET, /start/api/get_images, HTTP/1.1, 200, 0.049639
127.0.0.1, 2018-05-28 22:10:52, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.001046
127.0.0.1, 2018-05-28 22:10:52, GET, /start/api/get_images, HTTP/1.1, 200, 0.037367
127.0.0.1, 2018-05-28 22:11:02, GET, /start/api/get_images, HTTP/1.1, 200, 0.060394
127.0.0.1, 2018-05-28 22:11:02, GET, /start/default/index, HTTP/1.1, 200, 0.078754
127.0.0.1, 2018-05-28 22:11:02, GET, /start/static/css/stupid.css, HTTP/1.1, 304, 0.000779
127.0.0.1, 2018-05-28 22:11:02, GET, /start/static/css/web2py.css, HTTP/1.1, 304, 0.000624
127.0.0.1, 2018-05-28 22:11:02, GET, /start/static/css/custom.css, HTTP/1.1, 304, 0.001230
127.0.0.1, 2018-05-28 22:11:02, GET, /start/static/css/calendar.css, HTTP/1.1, 304, 0.000517
127.0.0.1, 2018-05-28 22:11:02, GET, /start/static/font-awesome-4.6.3/css/font-awesome.min.css, HTTP/1.1, 304, 0.000613
127.0.0.1, 2018-05-28 22:11:03, GET, /start/static/css/myapp.css, HTTP/1.1, 304, 0.000406
127.0.0.1, 2018-05-28 22:11:03, GET, /start/static/js/jquery.js, HTTP/1.1, 304, 0.000535
127.0.0.1, 2018-05-28 22:11:03, GET, /start/static/js/calendar.js, HTTP/1.1, 304, 0.000560
127.0.0.1, 2018-05-28 22:11:03, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.000549
127.0.0.1, 2018-05-28 22:11:03, GET, /start/static/js/vue.js, HTTP/1.1, 304, 0.000903
127.0.0.1, 2018-05-28 22:11:03, GET, /start/static/js/web2py.js, HTTP/1.1, 304, 0.001064
127.0.0.1, 2018-05-28 22:11:03, GET, /start/static/js/vue.min.js, HTTP/1.1, 304, 0.001051
127.0.0.1, 2018-05-28 22:11:03, GET, /start/static/js/marked.min.js, HTTP/1.1, 304, 0.000700
127.0.0.1, 2018-05-28 22:11:03, GET, /start/static/font-awesome-4.6.3/fonts/fontawesome-webfont.woff2, HTTP/1.1, 304, 0.000669
127.0.0.1, 2018-05-28 22:11:03, GET, /start/api/get_images, HTTP/1.1, 200, 0.034720
127.0.0.1, 2018-05-28 22:11:09, GET, /start/api/get_images, HTTP/1.1, 200, 0.063190
127.0.0.1, 2018-05-28 22:11:09, GET, /start/default/index, HTTP/1.1, 200, 0.069242
127.0.0.1, 2018-05-28 22:11:09, GET, /start/static/css/stupid.css, HTTP/1.1, 304, 0.000685
127.0.0.1, 2018-05-28 22:11:09, GET, /start/static/css/custom.css, HTTP/1.1, 304, 0.000685
127.0.0.1, 2018-05-28 22:11:09, GET, /start/static/css/web2py.css, HTTP/1.1, 304, 0.000544
127.0.0.1, 2018-05-28 22:11:09, GET, /start/static/css/myapp.css, HTTP/1.1, 304, 0.000352
127.0.0.1, 2018-05-28 22:11:09, GET, /start/static/css/calendar.css, HTTP/1.1, 304, 0.001981
127.0.0.1, 2018-05-28 22:11:09, GET, /start/static/js/calendar.js, HTTP/1.1, 304, 0.000404
127.0.0.1, 2018-05-28 22:11:09, GET, /start/static/font-awesome-4.6.3/css/font-awesome.min.css, HTTP/1.1, 304, 0.000528
127.0.0.1, 2018-05-28 22:11:09, GET, /start/static/js/jquery.js, HTTP/1.1, 304, 0.000386
127.0.0.1, 2018-05-28 22:11:09, GET, /start/static/js/web2py.js, HTTP/1.1, 304, 0.001377
127.0.0.1, 2018-05-28 22:11:09, GET, /start/static/js/vue.js, HTTP/1.1, 304, 0.000901
127.0.0.1, 2018-05-28 22:11:09, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.001055
127.0.0.1, 2018-05-28 22:11:09, GET, /start/static/js/marked.min.js, HTTP/1.1, 304, 0.000969
127.0.0.1, 2018-05-28 22:11:09, GET, /start/static/js/vue.min.js, HTTP/1.1, 304, 0.000267
127.0.0.1, 2018-05-28 22:11:09, GET, /start/static/font-awesome-4.6.3/fonts/fontawesome-webfont.woff2, HTTP/1.1, 304, 0.000406
127.0.0.1, 2018-05-28 22:11:09, GET, /start/api/get_images, HTTP/1.1, 200, 0.034666
127.0.0.1, 2018-05-28 22:11:11, GET, /start/default/index, HTTP/1.1, 200, 0.043372
127.0.0.1, 2018-05-28 22:11:11, GET, /start/api/get_images, HTTP/1.1, 200, 0.046042
127.0.0.1, 2018-05-28 22:11:12, GET, /start/api/get_images, HTTP/1.1, 200, 0.047100
127.0.0.1, 2018-05-28 22:11:18, GET, /start/default/index, HTTP/1.1, 200, 0.061590
127.0.0.1, 2018-05-28 22:11:18, GET, /start/api/get_images, HTTP/1.1, 200, 0.051246
127.0.0.1, 2018-05-28 22:11:18, GET, /start/static/css/custom.css, HTTP/1.1, 304, 0.001058
127.0.0.1, 2018-05-28 22:11:18, GET, /start/static/css/calendar.css, HTTP/1.1, 304, 0.000476
127.0.0.1, 2018-05-28 22:11:18, GET, /start/static/css/myapp.css, HTTP/1.1, 304, 0.002697
127.0.0.1, 2018-05-28 22:11:18, GET, /start/static/css/web2py.css, HTTP/1.1, 304, 0.001822
127.0.0.1, 2018-05-28 22:11:18, GET, /start/static/css/stupid.css, HTTP/1.1, 304, 0.000383
127.0.0.1, 2018-05-28 22:11:18, GET, /start/static/font-awesome-4.6.3/css/font-awesome.min.css, HTTP/1.1, 304, 0.000518
127.0.0.1, 2018-05-28 22:11:18, GET, /start/static/js/jquery.js, HTTP/1.1, 304, 0.000582
127.0.0.1, 2018-05-28 22:11:18, GET, /start/static/js/web2py.js, HTTP/1.1, 304, 0.000632
127.0.0.1, 2018-05-28 22:11:18, GET, /start/static/js/vue.js, HTTP/1.1, 304, 0.000406
127.0.0.1, 2018-05-28 22:11:18, GET, /start/static/js/calendar.js, HTTP/1.1, 304, 0.000389
127.0.0.1, 2018-05-28 22:11:18, GET, /start/static/js/vue.min.js, HTTP/1.1, 304, 0.000351
127.0.0.1, 2018-05-28 22:11:18, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.000434
127.0.0.1, 2018-05-28 22:11:18, GET, /start/static/js/marked.min.js, HTTP/1.1, 304, 0.000964
127.0.0.1, 2018-05-28 22:11:18, GET, /start/static/font-awesome-4.6.3/fonts/fontawesome-webfont.woff2, HTTP/1.1, 304, 0.000509
127.0.0.1, 2018-05-28 22:11:18, GET, /start/api/get_images, HTTP/1.1, 200, 0.025763
127.0.0.1, 2018-05-28 22:11:31, GET, /start/default/index, HTTP/1.1, 200, 0.048616
127.0.0.1, 2018-05-28 22:11:31, GET, /start/api/get_images, HTTP/1.1, 200, 0.050497
127.0.0.1, 2018-05-28 22:11:31, GET, /start/static/js/default_index.js, HTTP/1.1, 200, 0.000331
127.0.0.1, 2018-05-28 22:11:31, GET, /start/api/get_images, HTTP/1.1, 200, 0.069622
127.0.0.1, 2018-05-28 22:11:37, POST, /start/api/add_images, HTTP/1.1, 200, 0.029691
127.0.0.1, 2018-05-28 22:11:38, GET, /start/api/get_images, HTTP/1.1, 200, 0.050282
127.0.0.1, 2018-05-28 22:11:38, GET, /start/default/index, HTTP/1.1, 200, 0.046659
127.0.0.1, 2018-05-28 22:11:38, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.000529
127.0.0.1, 2018-05-28 22:11:38, GET, /start/api/get_images, HTTP/1.1, 200, 0.051334
127.0.0.1, 2018-05-28 22:26:27, GET, /start/api/get_images, HTTP/1.1, 200, 0.046873
127.0.0.1, 2018-05-28 22:26:27, GET, /start/default/index, HTTP/1.1, 200, 0.052591
127.0.0.1, 2018-05-28 22:26:28, GET, /start/static/js/default_index.js, HTTP/1.1, 200, 0.000521
127.0.0.1, 2018-05-28 22:26:28, GET, /start/api/get_images, HTTP/1.1, 200, 0.035994
127.0.0.1, 2018-05-28 22:27:11, GET, /start/api/get_images, HTTP/1.1, 200, 0.047754
127.0.0.1, 2018-05-28 22:27:11, GET, /start/default/index, HTTP/1.1, 200, 0.069058
127.0.0.1, 2018-05-28 22:27:12, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.000496
127.0.0.1, 2018-05-28 22:27:12, GET, /start/api/get_images, HTTP/1.1, 200, 0.042458
127.0.0.1, 2018-05-28 22:27:50, GET, /start/api/get_images, HTTP/1.1, 200, 0.041857
127.0.0.1, 2018-05-28 22:27:50, GET, /start/default/index, HTTP/1.1, 200, 0.051630
127.0.0.1, 2018-05-28 22:27:51, GET, /start/api/get_images, HTTP/1.1, 200, 0.043441
127.0.0.1, 2018-05-28 22:28:53, GET, /start/api/get_images, HTTP/1.1, 200, 0.038789
127.0.0.1, 2018-05-28 22:28:53, GET, /start/default/index, HTTP/1.1, 200, 0.052273
127.0.0.1, 2018-05-28 22:28:53, GET, /start/static/js/default_index.js, HTTP/1.1, 200, 0.000736
127.0.0.1, 2018-05-28 22:28:53, GET, /start/api/get_images, HTTP/1.1, 200, 0.060452
127.0.0.1, 2018-05-28 22:28:53, GET, /start/api/get_users, HTTP/1.1, 200, 0.043418
127.0.0.1, 2018-05-28 22:29:40, GET, /start/api/get_images, HTTP/1.1, 200, 0.039342
127.0.0.1, 2018-05-28 22:29:40, GET, /start/default/index, HTTP/1.1, 200, 0.046805
127.0.0.1, 2018-05-28 22:29:41, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.000441
127.0.0.1, 2018-05-28 22:29:41, GET, /start/api/get_images, HTTP/1.1, 200, 0.056285
127.0.0.1, 2018-05-28 22:29:41, GET, /start/api/get_users, HTTP/1.1, 500, 0.257024
127.0.0.1, 2018-05-28 22:34:44, GET, /start/api/get_images, HTTP/1.1, 200, 0.058870
127.0.0.1, 2018-05-28 22:34:44, GET, /start/default/index, HTTP/1.1, 200, 0.065969
127.0.0.1, 2018-05-28 22:34:44, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.000845
127.0.0.1, 2018-05-28 22:34:44, GET, /start/api/get_images, HTTP/1.1, 200, 0.133432
127.0.0.1, 2018-05-28 22:34:44, GET, /start/api/get_users, HTTP/1.1, 500, 0.134309
127.0.0.1, 2018-05-28 22:35:14, GET, /start/default/index, HTTP/1.1, 200, 0.064527
127.0.0.1, 2018-05-28 22:35:14, GET, /start/api/get_users, HTTP/1.1, 200, 0.065000
127.0.0.1, 2018-05-28 22:35:14, GET, /start/api/get_images, HTTP/1.1, 200, 0.064346
127.0.0.1, 2018-05-28 22:35:14, GET, /start/api/get_images, HTTP/1.1, 200, 0.057431
127.0.0.1, 2018-05-28 22:35:14, GET, /start/api/get_users, HTTP/1.1, 200, 0.063604
127.0.0.1, 2018-05-28 22:36:11, GET, /start/api/get_users, HTTP/1.1, 200, 0.047798
127.0.0.1, 2018-05-28 22:36:11, GET, /start/default/index, HTTP/1.1, 200, 0.053676
127.0.0.1, 2018-05-28 22:36:11, GET, /start/api/get_images, HTTP/1.1, 200, 0.063659
127.0.0.1, 2018-05-28 22:36:11, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.000929
127.0.0.1, 2018-05-28 22:36:11, GET, /start/api/get_images, HTTP/1.1, 200, 0.066937
127.0.0.1, 2018-05-28 22:36:11, GET, /start/api/get_users, HTTP/1.1, 200, 0.076187
127.0.0.1, 2018-05-28 22:36:17, POST, /start/api/add_images, HTTP/1.1, 500, 0.126540
127.0.0.1, 2018-05-28 22:36:50, GET, /start/api/add_images, HTTP/1.1, 500, 0.098785
127.0.0.1, 2018-05-28 22:36:53, GET, /admin/default/ticket/start/127.0.0.1.2018-05-28.22-36-50.4198d6a4-bb38-4114-a773-91862c272b92, HTTP/1.1, 200, 0.136071
127.0.0.1, 2018-05-28 22:36:55, GET, /start/default/index, HTTP/1.1, 500, 0.060879
127.0.0.1, 2018-05-28 22:37:32, GET, /start/default/index, HTTP/1.1, 200, 0.073031
127.0.0.1, 2018-05-28 22:37:32, GET, /start/api/get_images, HTTP/1.1, 200, 0.070892
127.0.0.1, 2018-05-28 22:37:32, GET, /start/api/get_users, HTTP/1.1, 200, 0.077830
127.0.0.1, 2018-05-28 22:37:32, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.001489
127.0.0.1, 2018-05-28 22:37:32, GET, /start/api/get_images, HTTP/1.1, 200, 0.058591
127.0.0.1, 2018-05-28 22:37:32, GET, /start/api/get_users, HTTP/1.1, 200, 0.060792
127.0.0.1, 2018-05-28 22:37:38, POST, /start/api/add_images, HTTP/1.1, 500, 0.219902
127.0.0.1, 2018-05-28 22:38:11, GET, /start/api/get_users, HTTP/1.1, 404, 0.060731
127.0.0.1, 2018-05-28 22:38:11, GET, /start/api/get_images, HTTP/1.1, 200, 0.062731
127.0.0.1, 2018-05-28 22:38:11, GET, /start/default/index, HTTP/1.1, 200, 0.077854
127.0.0.1, 2018-05-28 22:38:12, GET, /start/api/get_images, HTTP/1.1, 200, 0.050399
127.0.0.1, 2018-05-28 22:38:12, GET, /start/api/get_users, HTTP/1.1, 404, 0.053409
127.0.0.1, 2018-05-28 22:38:35, GET, /start/api/get_images, HTTP/1.1, 200, 0.068648
127.0.0.1, 2018-05-28 22:38:35, GET, /start/api/get_users, HTTP/1.1, 404, 0.069918
127.0.0.1, 2018-05-28 22:38:35, GET, /start/default/index, HTTP/1.1, 200, 0.079334
127.0.0.1, 2018-05-28 22:38:36, GET, /start/static/js/default_index.js, HTTP/1.1, 200, 0.001363
127.0.0.1, 2018-05-28 22:38:36, GET, /start/api/get_images, HTTP/1.1, 200, 0.035018
127.0.0.1, 2018-05-28 22:38:41, POST, /start/api/add_images, HTTP/1.1, 500, 0.106269
127.0.0.1, 2018-05-28 22:39:05, GET, /start/api/get_images, HTTP/1.1, 200, 0.059232
127.0.0.1, 2018-05-28 22:39:05, GET, /start/default/index, HTTP/1.1, 200, 0.072566
127.0.0.1, 2018-05-28 22:39:06, GET, /start/static/js/default_index.js, HTTP/1.1, 200, 0.000511
127.0.0.1, 2018-05-28 22:39:06, GET, /start/api/get_images, HTTP/1.1, 200, 0.038884
127.0.0.1, 2018-05-28 22:39:11, POST, /start/api/add_images, HTTP/1.1, 500, 0.126698
127.0.0.1, 2018-05-28 22:39:34, GET, /start/api/get_images, HTTP/1.1, 200, 0.052294
127.0.0.1, 2018-05-28 22:39:34, GET, /start/default/index, HTTP/1.1, 200, 0.060153
127.0.0.1, 2018-05-28 22:39:35, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.000554
127.0.0.1, 2018-05-28 22:39:35, GET, /start/api/get_images, HTTP/1.1, 200, 0.037911
127.0.0.1, 2018-05-28 22:39:39, POST, /start/api/add_images, HTTP/1.1, 500, 0.085933
127.0.0.1, 2018-05-28 22:39:58, GET, /start/api/add_images, HTTP/1.1, 500, 0.050345
127.0.0.1, 2018-05-28 22:40:00, GET, /admin/default/ticket/start/127.0.0.1.2018-05-28.22-39-58.bc6236d6-deb7-4f71-9877-873e9b15bcea, HTTP/1.1, 200, 0.089253
127.0.0.1, 2018-05-28 22:40:20, GET, /start/default/index, HTTP/1.1, 200, 0.069922
127.0.0.1, 2018-05-28 22:40:20, GET, /start/api/get_images, HTTP/1.1, 200, 0.073732
127.0.0.1, 2018-05-28 22:40:20, GET, /start/static/js/default_index.js, HTTP/1.1, 200, 0.000583
127.0.0.1, 2018-05-28 22:40:20, GET, /start/api/get_images, HTTP/1.1, 200, 0.047892
127.0.0.1, 2018-05-28 22:40:24, POST, /start/api/add_images, HTTP/1.1, 200, 0.040525
127.0.0.1, 2018-05-28 22:40:26, GET, /start/default/index, HTTP/1.1, 200, 0.063458
127.0.0.1, 2018-05-28 22:40:26, GET, /start/api/get_images, HTTP/1.1, 200, 0.075123
127.0.0.1, 2018-05-28 22:40:26, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.000491
127.0.0.1, 2018-05-28 22:40:27, GET, /start/api/get_images, HTTP/1.1, 200, 0.045634
127.0.0.1, 2018-05-28 22:40:38, GET, /start/default/index, HTTP/1.1, 200, 0.046688
127.0.0.1, 2018-05-28 22:40:38, GET, /start/api/get_images, HTTP/1.1, 200, 0.051989
127.0.0.1, 2018-05-28 22:40:39, GET, /start/static/js/default_index.js, HTTP/1.1, 200, 0.000529
127.0.0.1, 2018-05-28 22:40:39, GET, /start/api/get_images, HTTP/1.1, 200, 0.066557
127.0.0.1, 2018-05-28 22:40:43, POST, /start/api/add_images, HTTP/1.1, 200, 0.049988
127.0.0.1, 2018-05-28 22:40:45, GET, /start/default/index, HTTP/1.1, 200, 0.056691
127.0.0.1, 2018-05-28 22:40:45, GET, /start/api/get_images, HTTP/1.1, 200, 0.069383
127.0.0.1, 2018-05-28 22:40:46, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.000453
127.0.0.1, 2018-05-28 22:40:46, GET, /start/api/get_images, HTTP/1.1, 200, 0.074708
127.0.0.1, 2018-05-28 22:41:04, GET, /start/default/index, HTTP/1.1, 200, 0.051789
127.0.0.1, 2018-05-28 22:41:04, GET, /start/api/get_images, HTTP/1.1, 200, 0.049582
127.0.0.1, 2018-05-28 22:41:05, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.000475
127.0.0.1, 2018-05-28 22:41:05, GET, /start/api/get_images, HTTP/1.1, 200, 0.033728
127.0.0.1, 2018-05-28 22:41:09, POST, /start/api/add_images, HTTP/1.1, 500, 0.082955
127.0.0.1, 2018-05-28 22:42:30, GET, /start/api/get_images, HTTP/1.1, 200, 0.092252
127.0.0.1, 2018-05-28 22:42:30, GET, /start/default/index, HTTP/1.1, 200, 0.099623
127.0.0.1, 2018-05-28 22:42:30, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.000490
127.0.0.1, 2018-05-28 22:42:30, GET, /start/api/get_images, HTTP/1.1, 200, 0.038810
127.0.0.1, 2018-05-28 22:42:35, POST, /start/api/add_images, HTTP/1.1, 500, 0.088589
127.0.0.1, 2018-05-28 22:42:37, GET, /start/api/get_images, HTTP/1.1, 200, 0.041905
127.0.0.1, 2018-05-28 22:42:37, GET, /start/default/index, HTTP/1.1, 200, 0.052338
127.0.0.1, 2018-05-28 22:42:38, GET, /start/api/get_images, HTTP/1.1, 200, 0.035029
127.0.0.1, 2018-05-28 22:43:56, GET, /start/default/index, HTTP/1.1, 200, 0.047964
127.0.0.1, 2018-05-28 22:43:56, GET, /start/api/get_images, HTTP/1.1, 200, 0.052720
127.0.0.1, 2018-05-28 22:43:57, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.000425
127.0.0.1, 2018-05-28 22:43:57, GET, /start/api/get_images, HTTP/1.1, 200, 0.055773
127.0.0.1, 2018-05-28 22:44:04, POST, /start/api/add_images, HTTP/1.1, 200, 0.052417
127.0.0.1, 2018-05-28 22:44:05, GET, /start/api/get_images, HTTP/1.1, 200, 0.052140
127.0.0.1, 2018-05-28 22:44:05, GET, /start/default/index, HTTP/1.1, 200, 0.068959
127.0.0.1, 2018-05-28 22:44:06, GET, /start/api/get_images, HTTP/1.1, 200, 0.069915
127.0.0.1, 2018-05-28 22:44:26, GET, /start/api/get_images, HTTP/1.1, 200, 0.054200
127.0.0.1, 2018-05-28 22:44:26, GET, /start/default/index, HTTP/1.1, 200, 0.066955
127.0.0.1, 2018-05-28 22:44:26, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.000552
127.0.0.1, 2018-05-28 22:44:26, GET, /start/api/get_images, HTTP/1.1, 200, 0.043949
127.0.0.1, 2018-05-28 22:44:31, POST, /start/api/add_images, HTTP/1.1, 500, 0.102189
127.0.0.1, 2018-05-28 22:44:34, GET, /start/default/index, HTTP/1.1, 200, 0.051558
127.0.0.1, 2018-05-28 22:44:34, GET, /start/api/get_images, HTTP/1.1, 200, 0.058049
127.0.0.1, 2018-05-28 22:44:34, GET, /start/api/get_images, HTTP/1.1, 200, 0.043453
127.0.0.1, 2018-05-28 22:44:49, GET, /start/default/index, HTTP/1.1, 200, 0.044587
127.0.0.1, 2018-05-28 22:44:49, GET, /start/api/get_images, HTTP/1.1, 200, 0.042668
127.0.0.1, 2018-05-28 22:44:49, GET, /start/static/js/default_index.js, HTTP/1.1, 304, 0.000483
